"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","1","test_nested_steps","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1518","test_valid_credentials","tests","Mon Feb 03 13:14:42 GMT 2025","passed","Mon Feb 03 13:14:43 GMT 2025","TestLogin","login_test","",""
" Tbd ","1391","test_invalid_credentials","tests","Mon Feb 03 13:14:46 GMT 2025","passed","Mon Feb 03 13:14:47 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_class_method_as_step","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Mon Feb 03 13:14:39 GMT 2025","passed","Mon Feb 03 13:14:39 GMT 2025","TestAllureOptions","allure_test","",""
