"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_issue_link","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1160","test_invalid_credentials","tests","Mon Feb 16 13:57:21 UTC 2026","passed","Mon Feb 16 13:57:23 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1526","test_valid_credentials","tests","Mon Feb 16 13:57:18 UTC 2026","passed","Mon Feb 16 13:57:20 UTC 2026","TestLogin","login_test","",""
"","0","test_link","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Mon Feb 16 13:57:10 UTC 2026","passed","Mon Feb 16 13:57:10 UTC 2026","TestAllureOptions","allure_test","",""
