"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_reusable_step","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1191","test_valid_credentials","tests","Sun Jul 13 13:21:07 GMT 2025","passed","Sun Jul 13 13:21:08 GMT 2025","TestLogin","login_test","",""
" Tbd ","1170","test_invalid_credentials","tests","Sun Jul 13 13:21:10 GMT 2025","passed","Sun Jul 13 13:21:11 GMT 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sun Jul 13 13:21:04 GMT 2025","passed","Sun Jul 13 13:21:04 GMT 2025","TestAllureOptions","allure_test","",""
