"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_inline_step","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_reusable_step","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1191","test_valid_credentials","tests","Sat May 02 14:02:53 UTC 2026","passed","Sat May 02 14:02:54 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1172","test_invalid_credentials","tests","Sat May 02 14:02:55 UTC 2026","passed","Sat May 02 14:02:56 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat May 02 14:02:45 UTC 2026","passed","Sat May 02 14:02:45 UTC 2026","TestAllureOptions","allure_test","",""
