"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Fri Dec 15 13:09:03 GMT 2023","Fri Dec 15 13:09:04 GMT 2023","1202","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Fri Dec 15 13:09:01 GMT 2023","Fri Dec 15 13:09:02 GMT 2023","1509","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","1","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","1","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Fri Dec 15 13:08:45 GMT 2023","Fri Dec 15 13:08:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
