"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_issue_link","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1226","test_invalid_credentials","tests","Sun Nov 24 13:14:43 GMT 2024","passed","Sun Nov 24 13:14:44 GMT 2024","TestLogin","login_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sun Nov 24 13:14:39 GMT 2024","passed","Sun Nov 24 13:14:39 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1303","test_valid_credentials","tests","Sun Nov 24 13:14:41 GMT 2024","passed","Sun Nov 24 13:14:42 GMT 2024","TestLogin","login_test","",""
