"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_body_with_default_kwargs","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1641","test_valid_credentials","tests","Mon Dec 22 13:27:08 UTC 2025","passed","Mon Dec 22 13:27:10 UTC 2025","TestLogin","login_test","",""
"Tbd","1","test_reusable_step","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1257","test_invalid_credentials","tests","Mon Dec 22 13:27:11 UTC 2025","passed","Mon Dec 22 13:27:12 UTC 2025","TestLogin","login_test","",""
"","0","test_attach_file","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Mon Dec 22 13:26:47 UTC 2025","passed","Mon Dec 22 13:26:47 UTC 2025","TestAllureOptions","allure_test","",""
