"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_class_method_as_step","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1179","test_invalid_credentials","tests","Tue Nov 18 13:27:03 UTC 2025","passed","Tue Nov 18 13:27:04 UTC 2025","TestLogin","login_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1497","test_valid_credentials","tests","Tue Nov 18 13:27:00 UTC 2025","passed","Tue Nov 18 13:27:01 UTC 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Tue Nov 18 13:26:52 UTC 2025","passed","Tue Nov 18 13:26:52 UTC 2025","TestAllureOptions","allure_test","",""
