"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 13:06:47 GMT 2023","Wed Dec 27 13:06:48 GMT 2023","1216","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","1","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Wed Dec 27 13:06:49 GMT 2023","Wed Dec 27 13:06:50 GMT 2023","1196","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Wed Dec 27 13:06:45 GMT 2023","Wed Dec 27 13:06:45 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
