"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_file","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1274","test_invalid_credentials","tests","Thu Oct 30 13:24:13 UTC 2025","passed","Thu Oct 30 13:24:14 UTC 2025","TestLogin","login_test","",""
"Tbd","0","test_nested_steps","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_reusable_step","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1470","test_valid_credentials","tests","Thu Oct 30 13:24:10 UTC 2025","passed","Thu Oct 30 13:24:12 UTC 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Thu Oct 30 13:24:03 UTC 2025","passed","Thu Oct 30 13:24:03 UTC 2025","TestAllureOptions","allure_test","",""
