"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","1","test_nested_steps","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1776","test_valid_credentials","tests","Wed Jan 29 13:15:23 GMT 2025","passed","Wed Jan 29 13:15:25 GMT 2025","TestLogin","login_test","",""
" Tbd ","1348","test_invalid_credentials","tests","Wed Jan 29 13:15:27 GMT 2025","passed","Wed Jan 29 13:15:28 GMT 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Wed Jan 29 13:15:08 GMT 2025","passed","Wed Jan 29 13:15:08 GMT 2025","TestAllureOptions","allure_test","",""
