"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_body","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1171","test_valid_credentials","tests","Wed Apr 08 14:25:13 UTC 2026","passed","Wed Apr 08 14:25:14 UTC 2026","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1169","test_invalid_credentials","tests","Wed Apr 08 14:25:15 UTC 2026","passed","Wed Apr 08 14:25:17 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_file","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_reusable_step","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Apr 08 14:25:06 UTC 2026","passed","Wed Apr 08 14:25:06 UTC 2026","TestAllureOptions","allure_test","",""
