"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_class_method_as_step","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_link","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_testcase_link","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1227","test_valid_credentials","tests","Mon Nov 04 13:18:09 GMT 2024","passed","Mon Nov 04 13:18:10 GMT 2024","TestLogin","login_test","",""
"","0","test_attach_file","tests","Mon Nov 04 13:18:07 GMT 2024","passed","Mon Nov 04 13:18:07 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1203","test_invalid_credentials","tests","Mon Nov 04 13:18:11 GMT 2024","passed","Mon Nov 04 13:18:12 GMT 2024","TestLogin","login_test","",""
