"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_file","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1163","test_invalid_credentials","tests","Fri Sep 12 13:17:23 UTC 2025","passed","Fri Sep 12 13:17:24 UTC 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1476","test_valid_credentials","tests","Fri Sep 12 13:17:20 UTC 2025","passed","Fri Sep 12 13:17:22 UTC 2025","TestLogin","login_test","",""
"Tbd","0","test_nested_steps","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Fri Sep 12 13:17:10 UTC 2025","passed","Fri Sep 12 13:17:10 UTC 2025","TestAllureOptions","allure_test","",""
