"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_body","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1280","test_invalid_credentials","tests","Wed Oct 01 13:22:26 UTC 2025","passed","Wed Oct 01 13:22:28 UTC 2025","TestLogin","login_test","",""
"Tbd","0","test_class_method_as_step","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1540","test_valid_credentials","tests","Wed Oct 01 13:22:24 UTC 2025","passed","Wed Oct 01 13:22:25 UTC 2025","TestLogin","login_test","",""
"","0","test_link","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_reusable_step","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Wed Oct 01 13:22:11 UTC 2025","passed","Wed Oct 01 13:22:11 UTC 2025","TestAllureOptions","allure_test","",""
