"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_custom_link","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1379","test_valid_credentials","tests","Sat Feb 08 13:10:17 GMT 2025","passed","Sat Feb 08 13:10:18 GMT 2025","TestLogin","login_test","",""
" Tbd ","1355","test_invalid_credentials","tests","Sat Feb 08 13:10:20 GMT 2025","passed","Sat Feb 08 13:10:22 GMT 2025","TestLogin","login_test","",""
"","0","test_link","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Sat Feb 08 13:10:14 GMT 2025","passed","Sat Feb 08 13:10:14 GMT 2025","TestAllureOptions","allure_test","",""
