"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_file","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1726","test_valid_credentials","tests","Mon May 25 15:44:20 UTC 2026","passed","Mon May 25 15:44:22 UTC 2026","TestLogin","login_test","",""
"","1","test_testcase_link","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1185","test_invalid_credentials","tests","Mon May 25 15:44:24 UTC 2026","passed","Mon May 25 15:44:25 UTC 2026","TestLogin","login_test","",""
"Tbd","0","test_reusable_step","tests","Mon May 25 15:44:08 UTC 2026","passed","Mon May 25 15:44:08 UTC 2026","TestAllureOptions","allure_test","",""
