"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_nested_steps","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1506","test_valid_credentials","tests","Wed Feb 04 13:54:20 UTC 2026","passed","Wed Feb 04 13:54:21 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1171","test_invalid_credentials","tests","Wed Feb 04 13:54:22 UTC 2026","passed","Wed Feb 04 13:54:23 UTC 2026","TestLogin","login_test","",""
"","0","test_custom_link","tests","Wed Feb 04 13:54:18 UTC 2026","passed","Wed Feb 04 13:54:18 UTC 2026","TestAllureOptions","allure_test","",""
