"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","1243","test_invalid_credentials","tests","Mon Apr 07 13:20:35 GMT 2025","passed","Mon Apr 07 13:20:36 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_inline_step","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1199","test_valid_credentials","tests","Mon Apr 07 13:20:32 GMT 2025","passed","Mon Apr 07 13:20:34 GMT 2025","TestLogin","login_test","",""
"Tbd","1","test_nested_steps","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Apr 07 13:20:31 GMT 2025","passed","Mon Apr 07 13:20:31 GMT 2025","TestAllureOptions","allure_test","",""
