"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_issue_link","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1213","test_invalid_credentials","tests","Sat Apr 18 13:53:35 UTC 2026","passed","Sat Apr 18 13:53:37 UTC 2026","TestLogin","login_test","",""
"","0","test_link","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1213","test_valid_credentials","tests","Sat Apr 18 13:53:33 UTC 2026","passed","Sat Apr 18 13:53:34 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Sat Apr 18 13:53:27 UTC 2026","passed","Sat Apr 18 13:53:27 UTC 2026","TestAllureOptions","allure_test","",""
