"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_testcase_link","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1639","test_valid_credentials","tests","Thu Apr 24 13:21:50 GMT 2025","passed","Thu Apr 24 13:21:51 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_inline_step","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1385","test_invalid_credentials","tests","Thu Apr 24 13:21:53 GMT 2025","passed","Thu Apr 24 13:21:55 GMT 2025","TestLogin","login_test","",""
"","0","test_issue_link","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_link","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Thu Apr 24 13:21:41 GMT 2025","passed","Thu Apr 24 13:21:41 GMT 2025","TestAllureOptions","allure_test","",""
