"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","1265","test_valid_credentials","tests","Sat Nov 02 13:13:25 GMT 2024","passed","Sat Nov 02 13:13:27 GMT 2024","TestLogin","login_test","",""
"Tbd","0","test_reusable_step","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1232","test_invalid_credentials","tests","Sat Nov 02 13:13:28 GMT 2024","passed","Sat Nov 02 13:13:29 GMT 2024","TestLogin","login_test","",""
"","0","test_custom_link","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Sat Nov 02 13:13:24 GMT 2024","passed","Sat Nov 02 13:13:24 GMT 2024","TestAllureOptions","allure_test","",""
