"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_issue_link","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1221","test_valid_credentials","tests","Thu Jul 03 13:23:33 GMT 2025","passed","Thu Jul 03 13:23:34 GMT 2025","TestLogin","login_test","",""
"Tbd","1","test_inline_step","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1249","test_invalid_credentials","tests","Thu Jul 03 13:23:35 GMT 2025","passed","Thu Jul 03 13:23:37 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_class_method_as_step","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_custom_link","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Thu Jul 03 13:23:30 GMT 2025","passed","Thu Jul 03 13:23:30 GMT 2025","TestAllureOptions","allure_test","",""
