"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_reusable_step","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1168","test_invalid_credentials","tests","Mon Feb 09 14:05:27 UTC 2026","passed","Mon Feb 09 14:05:29 UTC 2026","TestLogin","login_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1433","test_valid_credentials","tests","Mon Feb 09 14:05:25 UTC 2026","passed","Mon Feb 09 14:05:26 UTC 2026","TestLogin","login_test","",""
"Tbd","1","test_class_method_as_step","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Mon Feb 09 14:05:16 UTC 2026","passed","Mon Feb 09 14:05:16 UTC 2026","TestAllureOptions","allure_test","",""
