"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_inline_step","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","3143","test_valid_credentials","tests","Wed Apr 30 13:21:22 GMT 2025","passed","Wed Apr 30 13:21:25 GMT 2025","TestLogin","login_test","",""
"","1","test_attach_file","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_link","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1170","test_invalid_credentials","tests","Wed Apr 30 13:21:27 GMT 2025","passed","Wed Apr 30 13:21:28 GMT 2025","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Wed Apr 30 13:20:23 GMT 2025","passed","Wed Apr 30 13:20:23 GMT 2025","TestAllureOptions","allure_test","",""
