"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_body_with_default_kwargs","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1292","test_valid_credentials","tests","Sat Dec 07 13:15:46 GMT 2024","passed","Sat Dec 07 13:15:47 GMT 2024","TestLogin","login_test","",""
"Tbd","0","test_inline_step","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1255","test_invalid_credentials","tests","Sat Dec 07 13:15:49 GMT 2024","passed","Sat Dec 07 13:15:50 GMT 2024","TestLogin","login_test","",""
"","0","test_issue_link","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat Dec 07 13:15:44 GMT 2024","passed","Sat Dec 07 13:15:44 GMT 2024","TestAllureOptions","allure_test","",""
