"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Wed Dec 06 13:09:07 GMT 2023","Wed Dec 06 13:09:08 GMT 2023","1196","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Wed Dec 06 13:09:05 GMT 2023","Wed Dec 06 13:09:06 GMT 2023","1201","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Wed Dec 06 13:09:04 GMT 2023","Wed Dec 06 13:09:04 GMT 2023","0","tests","allure_test","TestAllureOptions","","","test_link",""
