"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","1","test_nested_steps","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1172","test_invalid_credentials","tests","Wed Apr 01 14:22:53 UTC 2026","passed","Wed Apr 01 14:22:54 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1193","test_valid_credentials","tests","Wed Apr 01 14:22:51 UTC 2026","passed","Wed Apr 01 14:22:52 UTC 2026","TestLogin","login_test","",""
"Tbd","0","test_reusable_step","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Wed Apr 01 14:22:44 UTC 2026","passed","Wed Apr 01 14:22:44 UTC 2026","TestAllureOptions","allure_test","",""
