"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","1463","test_valid_credentials","tests","Mon Feb 23 13:59:32 UTC 2026","passed","Mon Feb 23 13:59:34 UTC 2026","TestLogin","login_test","",""
"","0","test_issue_link","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1260","test_invalid_credentials","tests","Mon Feb 23 13:59:35 UTC 2026","passed","Mon Feb 23 13:59:36 UTC 2026","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_custom_link","tests","Mon Feb 23 13:59:24 UTC 2026","passed","Mon Feb 23 13:59:24 UTC 2026","TestAllureOptions","allure_test","",""
