"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_reusable_step","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_testcase_link","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1173","test_invalid_credentials","tests","Sat Apr 04 13:43:28 UTC 2026","passed","Sat Apr 04 13:43:29 UTC 2026","TestLogin","login_test","",""
"Tbd","0","test_nested_steps","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1194","test_valid_credentials","tests","Sat Apr 04 13:43:26 UTC 2026","passed","Sat Apr 04 13:43:27 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Sat Apr 04 13:43:19 UTC 2026","passed","Sat Apr 04 13:43:19 UTC 2026","TestAllureOptions","allure_test","",""
