"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_testcase_link","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_custom_link","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1182","test_valid_credentials","tests","Thu Apr 09 14:47:19 UTC 2026","passed","Thu Apr 09 14:47:20 UTC 2026","TestLogin","login_test","",""
"","0","test_link","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_inline_step","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1185","test_invalid_credentials","tests","Thu Apr 09 14:47:21 UTC 2026","passed","Thu Apr 09 14:47:22 UTC 2026","TestLogin","login_test","",""
"","0","test_attach_body","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Thu Apr 09 14:47:17 UTC 2026","passed","Thu Apr 09 14:47:17 UTC 2026","TestAllureOptions","allure_test","",""
