"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_reusable_step","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1546","test_valid_credentials","tests","Sun May 04 13:17:06 GMT 2025","passed","Sun May 04 13:17:08 GMT 2025","TestLogin","login_test","",""
"","0","test_attach_file","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1220","test_invalid_credentials","tests","Sun May 04 13:17:09 GMT 2025","passed","Sun May 04 13:17:10 GMT 2025","TestLogin","login_test","",""
"","0","test_link","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sun May 04 13:16:58 GMT 2025","passed","Sun May 04 13:16:58 GMT 2025","TestAllureOptions","allure_test","",""
