"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_class_method_as_step","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1643","test_valid_credentials","tests","Wed Oct 30 13:17:34 GMT 2024","passed","Wed Oct 30 13:17:36 GMT 2024","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1233","test_invalid_credentials","tests","Wed Oct 30 13:17:37 GMT 2024","passed","Wed Oct 30 13:17:38 GMT 2024","TestLogin","login_test","",""
"Tbd","0","test_reusable_step","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Wed Oct 30 13:17:19 GMT 2024","passed","Wed Oct 30 13:17:19 GMT 2024","TestAllureOptions","allure_test","",""
