"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","1725","test_valid_credentials","tests","Sat Feb 01 13:09:54 GMT 2025","passed","Sat Feb 01 13:09:56 GMT 2025","TestLogin","login_test","",""
"","0","test_custom_link","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_nested_steps","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1372","test_invalid_credentials","tests","Sat Feb 01 13:09:57 GMT 2025","passed","Sat Feb 01 13:09:59 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_inline_step","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sat Feb 01 13:09:43 GMT 2025","passed","Sat Feb 01 13:09:43 GMT 2025","TestAllureOptions","allure_test","",""
