"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_attach_body_with_default_kwargs","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1519","test_valid_credentials","tests","Thu Mar 05 13:53:02 UTC 2026","passed","Thu Mar 05 13:53:04 UTC 2026","TestLogin","login_test","",""
" Tbd ","1287","test_invalid_credentials","tests","Thu Mar 05 13:53:05 UTC 2026","passed","Thu Mar 05 13:53:06 UTC 2026","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","1","test_reusable_step","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Thu Mar 05 13:52:52 UTC 2026","passed","Thu Mar 05 13:52:52 UTC 2026","TestAllureOptions","allure_test","",""
